timestamp,machine_id,machine_type,spindle_speed_rpm,cutting_force_n,motor_temperature_celsius,coolant_temperature_celsius,coolant_flow_rate_l_min,vibration_mm_per_s,tool_wear_percent,operation_time_hours,parts_produced,status,time_since_maintenance,hour_of_day,day_of_week
2025-07-01T05:28:33.752287,CNC-2645fa,CNC_MACHINE,4880.33,116.93,66.8,28.68,3.51,1.159,100.0,462.25,5569,FAILURE,62.13,5,1
2025-07-01T05:28:33.752287,CNC-601eea,CNC_MACHINE,4463.18,130.46,68.99,36.36,2.0,1.559,100.0,462.47,5588,FAILURE,65.05,5,1
2025-07-01T06:28:33.752287,CNC-cd1809,CNC_MACHINE,4406.97,134.33,84.33,34.15,2.37,1.24,100.0,461.65,5568,FAILURE,40.49,6,1
2025-07-01T06:28:33.752287,CNC-714ac9,CNC_MACHINE,4976.6,120.77,66.07,25.08,3.5,0.076,100.0,458.88,5597,NORMAL,91.49,6,1
2025-07-01T06:28:33.752287,CNC-2645fa,CNC_MACHINE,5111.76,115.72,60.66,25.78,3.51,-0.051,100.0,462.38,5572,NORMAL,62.26,6,1
2025-07-01T06:28:33.752287,CNC-601eea,CNC_MACHINE,4786.82,109.05,71.62,28.92,3.5,0.318,100.0,462.68,5591,NORMAL,65.26,6,1
2025-07-01T07:28:33.752287,CNC-cd1809,CNC_MACHINE,4406.97,134.33,84.33,33.21,1.98,1.24,100.0,461.83,5570,FAILURE,40.66,7,1
2025-07-01T07:28:33.752287,CNC-714ac9,CNC_MACHINE,5090.86,135.18,59.1,22.32,3.52,0.556,100.0,459.1,5599,FAILURE,91.71,7,1
2025-07-01T07:28:33.752287,CNC-2645fa,CNC_MACHINE,4939.88,137.69,68.94,22.03,3.49,-0.178,100.0,462.61,5575,NORMAL,62.49,7,1
2025-07-01T07:28:33.752287,CNC-601eea,CNC_MACHINE,5213.21,131.48,66.9,28.38,3.49,0.343,100.0,462.87,5594,NORMAL,65.45,7,1
2025-07-01T08:28:33.752287,CNC-cd1809,CNC_MACHINE,4406.97,134.33,84.33,33.21,1.98,1.155,100.0,462.0,5573,FAILURE,40.83,8,1
2025-07-01T08:28:33.752287,CNC-714ac9,CNC_MACHINE,5090.86,135.18,89.81,22.32,3.52,0.556,100.0,459.23,5600,FAILURE,91.85,8,1
2025-07-01T08:28:33.752287,CNC-2645fa,CNC_MACHINE,4939.88,137.69,89.14,22.03,3.49,-0.178,100.0,462.82,5576,FAILURE,62.7,8,1
2025-07-01T08:28:33.752287,CNC-601eea,CNC_MACHINE,5228.86,135.05,62.6,29.01,3.49,0.913,100.0,463.11,5596,NORMAL,65.7,8,1
2025-07-01T09:28:33.752287,CNC-cd1809,CNC_MACHINE,4644.15,127.12,73.42,23.32,3.5,0.332,100.0,462.17,5576,FAILURE,41.0,9,1
2025-07-01T09:28:33.752287,CNC-714ac9,CNC_MACHINE,5090.86,135.18,89.81,22.32,3.52,1.005,100.0,459.44,5602,FAILURE,92.05,9,1
2025-07-01T09:28:33.752287,CNC-2645fa,CNC_MACHINE,5797.86,137.69,89.14,22.03,3.49,-0.178,100.0,462.96,5577,FAILURE,62.84,9,1
2025-07-01T09:28:33.752287,CNC-601eea,CNC_MACHINE,5228.86,135.05,88.83,29.01,3.49,0.913,100.0,463.33,5599,FAILURE,65.92,9,1
2025-07-01T10:28:33.752287,CNC-cd1809,CNC_MACHINE,4644.15,127.12,73.42,23.32,3.5,1.232,100.0,462.31,5579,FAILURE,41.14,10,1
2025-07-01T10:28:33.752287,CNC-714ac9,CNC_MACHINE,5090.86,135.18,92.92,22.32,3.52,1.005,100.0,459.61,5604,FAILURE,92.23,10,1
2025-07-01T10:28:33.752287,CNC-2645fa,CNC_MACHINE,5797.86,137.69,89.14,35.73,2.13,-0.178,100.0,463.18,5580,FAILURE,63.06,10,1
2025-07-01T10:28:33.752287,CNC-601eea,CNC_MACHINE,4420.24,135.05,88.83,29.01,3.49,0.913,100.0,463.51,5601,FAILURE,66.09,10,1
2025-07-01T11:28:33.752287,CNC-cd1809,CNC_MACHINE,5575.86,127.12,73.42,23.32,3.5,1.232,100.0,462.52,5581,FAILURE,41.36,11,1
2025-07-01T11:28:33.752287,CNC-714ac9,CNC_MACHINE,4922.77,138.17,63.2,25.1,3.51,0.538,100.0,459.86,5606,NORMAL,92.47,11,1
2025-07-01T11:28:33.752287,CNC-2645fa,CNC_MACHINE,4788.61,138.94,75.25,21.0,3.5,0.778,100.0,463.37,5582,NORMAL,63.25,11,1
2025-07-01T11:28:33.752287,CNC-601eea,CNC_MACHINE,5027.93,104.96,78.27,21.81,3.51,0.681,100.0,463.62,5604,NORMAL,66.21,11,1
2025-07-01T12:28:33.752287,CNC-cd1809,CNC_MACHINE,5575.86,127.12,73.42,35.73,1.93,1.232,100.0,462.71,5584,FAILURE,41.54,12,1
2025-07-01T12:28:33.752287,CNC-714ac9,CNC_MACHINE,4922.77,138.17,63.2,36.51,1.99,0.538,100.0,459.95,5609,FAILURE,92.57,12,1
2025-07-01T12:28:33.752287,CNC-2645fa,CNC_MACHINE,4969.27,138.4,78.5,25.79,3.49,0.304,100.0,463.54,5584,FAILURE,63.42,12,1
2025-07-01T12:28:33.752287,CNC-601eea,CNC_MACHINE,5072.16,109.15,63.69,26.66,3.5,0.442,100.0,463.78,5606,NORMAL,66.36,12,1
2025-07-01T13:28:33.752287,CNC-cd1809,CNC_MACHINE,4871.24,124.95,82.0,27.73,3.48,-0.251,100.0,462.85,5586,NORMAL,41.68,13,1
2025-07-01T13:28:33.752287,CNC-714ac9,CNC_MACHINE,4922.77,138.17,63.2,36.51,1.99,1.999,100.0,460.15,5610,FAILURE,92.77,13,1
2025-07-01T13:28:33.752287,CNC-2645fa,CNC_MACHINE,4735.07,102.39,59.72,22.72,3.51,0.256,100.0,463.66,5587,NORMAL,63.54,13,1
2025-07-01T13:28:33.752287,CNC-601eea,CNC_MACHINE,4341.21,109.15,63.69,26.66,3.5,0.442,100.0,463.94,5608,FAILURE,66.52,13,1
2025-07-01T14:28:33.752287,CNC-cd1809,CNC_MACHINE,5050.29,107.71,81.12,25.95,3.45,0.468,100.0,463.05,5589,FAILURE,41.88,14,1
2025-07-01T14:28:33.752287,CNC-714ac9,CNC_MACHINE,4889.06,123.83,79.83,26.1,3.51,0.417,100.0,460.33,5612,FAILURE,92.95,14,1
2025-07-01T14:28:33.752287,CNC-2645fa,CNC_MACHINE,4214.0,102.39,59.72,22.72,3.51,0.256,100.0,463.77,5589,FAILURE,63.65,14,1
2025-07-01T14:28:33.752287,CNC-601eea,CNC_MACHINE,4990.78,112.14,66.62,23.4,3.5,0.664,100.0,464.13,5610,NORMAL,66.71,14,1
2025-07-01T15:28:33.752287,CNC-cd1809,CNC_MACHINE,5050.29,107.71,81.12,25.95,3.45,1.325,100.0,463.19,5590,FAILURE,42.02,15,1
2025-07-01T15:28:33.752287,CNC-714ac9,CNC_MACHINE,4889.06,123.83,80.26,26.1,3.51,0.417,100.0,460.51,5613,FAILURE,93.13,15,1
2025-07-01T15:28:33.752287,CNC-2645fa,CNC_MACHINE,4692.62,102.11,58.79,28.09,3.49,0.62,100.0,463.95,5592,NORMAL,63.83,15,1
2025-07-01T15:28:33.752287,CNC-601eea,CNC_MACHINE,4990.78,112.14,66.62,23.4,3.5,1.137,100.0,464.21,5611,FAILURE,66.8,15,1
2025-07-01T16:28:33.752287,CNC-cd1809,CNC_MACHINE,5050.29,107.71,86.73,25.95,3.45,1.325,100.0,463.43,5593,FAILURE,42.26,16,1
2025-07-01T16:28:33.752287,CNC-714ac9,CNC_MACHINE,4889.06,123.83,80.26,34.01,2.03,0.417,100.0,460.64,5615,FAILURE,93.26,16,1
2025-07-01T16:28:33.752287,CNC-2645fa,CNC_MACHINE,4730.36,117.63,65.54,27.45,3.5,0.452,100.0,464.18,5593,FAILURE,64.06,16,1
2025-07-01T16:28:33.752287,CNC-601eea,CNC_MACHINE,5194.11,122.99,65.86,26.5,3.51,0.657,100.0,464.39,5613,FAILURE,66.97,16,1
2025-07-01T17:28:33.752287,CNC-cd1809,CNC_MACHINE,5050.29,107.71,86.73,37.56,2.17,1.325,100.0,463.55,5596,FAILURE,42.39,17,1
2025-07-01T17:28:33.752287,CNC-714ac9,CNC_MACHINE,4998.54,120.45,82.99,22.59,3.48,0.855,100.0,460.73,5617,NORMAL,93.34,17,1
2025-07-01T17:28:33.752287,CNC-2645fa,CNC_MACHINE,4288.96,117.63,65.54,27.45,3.5,0.452,100.0,464.42,5595,FAILURE,64.3,17,1
2025-07-01T17:28:33.752287,CNC-601eea,CNC_MACHINE,5194.11,122.99,65.86,26.5,3.51,1.673,100.0,464.56,5614,FAILURE,67.14,17,1
2025-07-01T18:28:33.752287,CNC-cd1809,CNC_MACHINE,4300.43,107.71,86.73,37.56,2.17,1.325,100.0,463.78,5597,FAILURE,42.62,18,1
2025-07-01T18:28:33.752287,CNC-714ac9,CNC_MACHINE,4660.93,122.53,59.68,25.06,3.49,0.855,100.0,460.94,5618,NORMAL,93.55,18,1
2025-07-01T18:28:33.752287,CNC-2645fa,CNC_MACHINE,4990.85,101.61,56.32,23.86,3.49,0.677,100.0,464.53,5596,FAILURE,64.41,18,1
2025-07-01T18:28:33.752287,CNC-601eea,CNC_MACHINE,5339.5,137.02,72.71,25.45,3.49,0.765,100.0,464.8,5617,FAILURE,67.38,18,1
2025-07-01T19:28:33.752287,CNC-cd1809,CNC_MACHINE,4300.43,107.71,86.71,37.56,2.17,1.325,100.0,463.88,5598,FAILURE,42.71,19,1
2025-07-01T19:28:33.752287,CNC-714ac9,CNC_MACHINE,4660.93,122.53,80.28,25.06,3.49,0.855,100.0,461.09,5619,FAILURE,93.71,19,1
2025-07-01T19:28:33.752287,CNC-2645fa,CNC_MACHINE,4838.9,127.78,58.03,25.66,3.5,-0.156,100.0,464.65,5598,FAILURE,64.53,19,1
2025-07-01T19:28:33.752287,CNC-601eea,CNC_MACHINE,4777.95,106.35,79.9,26.43,3.51,0.626,100.0,464.89,5618,NORMAL,67.48,19,1
2025-07-01T20:28:33.752287,CNC-cd1809,CNC_MACHINE,4300.43,107.71,86.71,37.56,2.17,1.836,100.0,464.01,5599,FAILURE,42.85,20,1
2025-07-01T20:28:33.752287,CNC-714ac9,CNC_MACHINE,4489.59,122.53,80.28,25.06,3.49,0.855,100.0,461.18,5620,FAILURE,93.79,20,1
2025-07-01T20:28:33.752287,CNC-2645fa,CNC_MACHINE,4838.9,127.78,88.56,25.66,3.5,-0.156,100.0,464.82,5599,FAILURE,64.7,20,1
2025-07-01T20:28:33.752287,CNC-601eea,CNC_MACHINE,5161.91,124.46,58.51,25.86,3.5,0.416,100.0,465.13,5619,NORMAL,67.72,20,1
2025-07-01T21:28:33.752287,CNC-cd1809,CNC_MACHINE,4402.21,107.71,86.71,37.56,2.17,1.836,100.0,464.2,5601,FAILURE,43.03,21,1
2025-07-01T21:28:33.752287,CNC-714ac9,CNC_MACHINE,4489.59,122.53,80.28,25.06,3.49,1.965,100.0,461.35,5623,FAILURE,93.97,21,1
2025-07-01T21:28:33.752287,CNC-2645fa,CNC_MACHINE,4838.9,127.78,88.56,25.66,3.5,1.199,100.0,465.02,5600,FAILURE,64.9,21,1
2025-07-01T21:28:33.752287,CNC-601eea,CNC_MACHINE,5778.65,124.46,58.51,25.86,3.5,0.416,100.0,465.27,5622,FAILURE,67.85,21,1
2025-07-01T22:28:33.752287,CNC-cd1809,CNC_MACHINE,5070.48,131.99,58.19,24.61,3.53,0.635,100.0,464.43,5604,FAILURE,43.26,22,1
2025-07-01T22:28:33.752287,CNC-714ac9,CNC_MACHINE,4936.19,104.74,74.42,28.89,3.5,0.318,100.0,461.48,5625,NORMAL,94.1,22,1
2025-07-01T22:28:33.752287,CNC-2645fa,CNC_MACHINE,4838.9,127.78,89.28,25.66,3.5,1.199,100.0,465.21,5601,FAILURE,65.09,22,1
2025-07-01T22:28:33.752287,CNC-601eea,CNC_MACHINE,4891.48,108.87,57.04,26.22,3.5,0.289,100.0,465.43,5624,NORMAL,68.01,22,1
2025-07-01T23:28:33.752287,CNC-cd1809,CNC_MACHINE,5070.48,131.99,58.19,24.61,3.53,1.676,100.0,464.65,5607,FAILURE,43.48,23,1
2025-07-01T23:28:33.752287,CNC-714ac9,CNC_MACHINE,4936.19,104.74,92.33,28.89,3.5,0.318,100.0,461.59,5627,FAILURE,94.2,23,1
2025-07-01T23:28:33.752287,CNC-2645fa,CNC_MACHINE,4838.9,127.78,83.19,25.66,3.5,1.199,100.0,465.42,5602,FAILURE,65.3,23,1
2025-07-01T23:28:33.752287,CNC-601eea,CNC_MACHINE,4891.48,108.87,57.04,35.43,2.28,0.289,100.0,465.53,5627,FAILURE,68.11,23,1
2025-07-02T00:28:33.752287,CNC-cd1809,CNC_MACHINE,4970.83,142.68,56.01,28.15,3.48,0.356,100.0,464.84,5610,FAILURE,43.68,0,2
2025-07-02T00:28:33.752287,CNC-714ac9,CNC_MACHINE,4936.19,104.74,92.33,33.99,2.17,0.318,100.0,461.74,5629,FAILURE,94.35,0,2
2025-07-02T00:28:33.752287,CNC-2645fa,CNC_MACHINE,4838.9,127.78,83.19,25.66,3.5,1.555,100.0,465.53,5605,FAILURE,65.41,0,2
2025-07-02T00:28:33.752287,CNC-601eea,CNC_MACHINE,5025.71,127.7,62.21,25.37,3.49,-0.021,100.0,465.62,5629,NORMAL,68.21,0,2
2025-07-02T01:28:33.752287,CNC-cd1809,CNC_MACHINE,4970.83,142.68,56.01,28.15,3.48,1.031,100.0,464.93,5612,FAILURE,43.76,1,2
2025-07-02T01:28:33.752287,CNC-714ac9,CNC_MACHINE,4936.19,104.74,92.33,33.99,2.17,1.524,100.0,461.89,5632,FAILURE,94.51,1,2
2025-07-02T01:28:33.752287,CNC-2645fa,CNC_MACHINE,5252.58,118.68,82.63,23.72,3.5,0.295,100.0,465.69,5608,FAILURE,65.57,1,2
2025-07-02T01:28:33.752287,CNC-601eea,CNC_MACHINE,4705.48,103.02,77.24,25.12,3.49,0.508,100.0,465.77,5630,FAILURE,68.35,1,2
2025-07-02T02:28:33.752287,CNC-cd1809,CNC_MACHINE,4970.83,142.68,84.32,28.15,3.48,1.031,100.0,465.1,5613,FAILURE,43.94,2,2
2025-07-02T02:28:33.752287,CNC-714ac9,CNC_MACHINE,5293.46,113.92,68.09,22.8,3.49,0.583,100.0,462.07,5635,FAILURE,94.69,2,2
2025-07-02T02:28:33.752287,CNC-2645fa,CNC_MACHINE,5252.58,118.68,82.63,23.72,3.5,1.301,100.0,465.87,5610,FAILURE,65.75,2,2
2025-07-02T02:28:33.752287,CNC-601eea,CNC_MACHINE,5314.43,134.16,76.2,27.98,3.49,0.935,100.0,465.99,5631,NORMAL,68.57,2,2
2025-07-02T03:28:33.752287,CNC-cd1809,CNC_MACHINE,4188.29,142.68,84.32,28.15,3.48,1.031,100.0,465.3,5614,FAILURE,44.13,3,2
2025-07-02T03:28:33.752287,CNC-714ac9,CNC_MACHINE,5293.46,113.92,68.09,22.8,3.49,1.771,100.0,462.32,5637,FAILURE,94.93,3,2
2025-07-02T03:28:33.752287,CNC-2645fa,CNC_MACHINE,5063.52,135.34,76.33,26.35,3.5,0.797,100.0,466.04,5611,NORMAL,65.92,3,2
2025-07-02T03:28:33.752287,CNC-601eea,CNC_MACHINE,5314.43,134.16,76.2,27.98,3.49,1.212,100.0,466.23,5634,FAILURE,68.82,3,2
2025-07-02T04:28:33.752287,CNC-cd1809,CNC_MACHINE,4188.29,142.68,86.09,28.15,3.48,1.031,100.0,465.53,5617,FAILURE,44.37,4,2
2025-07-02T04:28:33.752287,CNC-714ac9,CNC_MACHINE,5293.46,113.92,68.09,22.8,3.49,1.676,100.0,462.45,5638,FAILURE,95.06,4,2
2025-07-02T04:28:33.752287,CNC-2645fa,CNC_MACHINE,5033.67,132.52,71.67,22.17,3.5,0.419,100.0,466.29,5614,NORMAL,66.17,4,2
2025-07-02T04:28:33.752287,CNC-601eea,CNC_MACHINE,4812.69,139.09,77.43,26.3,3.5,0.655,100.0,466.47,5637,NORMAL,69.06,4,2
2025-07-02T05:28:33.752287,CNC-cd1809,CNC_MACHINE,4644.41,107.33,65.59,26.93,3.51,0.332,100.0,465.67,5619,FAILURE,44.5,5,2
2025-07-02T05:28:33.752287,CNC-714ac9,CNC_MACHINE,5329.61,138.96,56.92,24.51,3.48,0.444,100.0,462.58,5641,NORMAL,95.19,5,2
2025-07-02T05:28:33.752287,CNC-2645fa,CNC_MACHINE,4822.24,126.94,60.47,22.17,3.5,0.169,100.0,466.4,5615,NORMAL,66.29,5,2
2025-07-02T05:28:33.752287,CNC-601eea,CNC_MACHINE,4938.65,134.43,77.52,25.45,3.5,0.549,100.0,466.7,5639,NORMAL,69.28,5,2
2025-07-02T06:28:33.752287,CNC-cd1809,CNC_MACHINE,4644.41,107.33,81.15,26.93,3.51,0.332,100.0,465.76,5620,FAILURE,44.59,6,2
2025-07-02T06:28:33.752287,CNC-714ac9,CNC_MACHINE,5329.61,138.96,81.57,24.51,3.48,0.444,100.0,462.69,5644,FAILURE,95.3,6,2
2025-07-02T06:28:33.752287,CNC-2645fa,CNC_MACHINE,4822.24,126.94,60.47,33.95,2.37,0.169,100.0,466.62,5616,FAILURE,66.51,6,2
2025-07-02T06:28:33.752287,CNC-601eea,CNC_MACHINE,4938.65,134.43,77.52,32.67,1.99,0.549,100.0,466.92,5640,FAILURE,69.51,6,2
2025-07-02T07:28:33.752287,CNC-cd1809,CNC_MACHINE,4644.41,107.33,92.82,26.93,3.51,0.332,100.0,465.98,5623,FAILURE,44.81,7,2
2025-07-02T07:28:33.752287,CNC-714ac9,CNC_MACHINE,5131.19,125.01,55.67,24.16,3.5,0.567,100.0,462.79,5645,NORMAL,95.4,7,2
2025-07-02T07:28:33.752287,CNC-2645fa,CNC_MACHINE,4822.24,126.94,90.56,33.95,2.37,0.169,100.0,466.79,5619,FAILURE,66.67,7,2
2025-07-02T07:28:33.752287,CNC-601eea,CNC_MACHINE,5004.01,125.13,69.75,22.31,3.5,0.921,100.0,467.16,5641,NORMAL,69.74,7,2
2025-07-02T08:28:33.752287,CNC-cd1809,CNC_MACHINE,4644.41,107.33,83.08,26.93,3.51,0.332,100.0,466.12,5625,FAILURE,44.96,8,2
2025-07-02T08:28:33.752287,CNC-714ac9,CNC_MACHINE,5217.32,115.06,68.79,24.33,3.47,0.476,100.0,462.9,5648,NORMAL,95.52,8,2
2025-07-02T08:28:33.752287,CNC-2645fa,CNC_MACHINE,4686.63,113.96,56.39,25.72,3.5,0.038,100.0,466.92,5620,NORMAL,66.8,8,2
2025-07-02T08:28:33.752287,CNC-601eea,CNC_MACHINE,4686.99,108.65,65.31,27.94,3.5,0.317,100.0,467.33,5642,NORMAL,69.92,8,2
2025-07-02T09:28:33.752287,CNC-cd1809,CNC_MACHINE,4185.26,107.33,83.08,26.93,3.51,0.332,100.0,466.35,5627,FAILURE,45.18,9,2
2025-07-02T09:28:33.752287,CNC-714ac9,CNC_MACHINE,4745.99,113.5,58.34,27.65,3.51,-0.005,100.0,463.04,5651,NORMAL,95.65,9,2
2025-07-02T09:28:33.752287,CNC-2645fa,CNC_MACHINE,4686.63,113.96,90.12,25.72,3.5,0.038,100.0,467.1,5623,FAILURE,66.98,9,2
2025-07-02T09:28:33.752287,CNC-601eea,CNC_MACHINE,4683.46,127.67,58.72,25.45,3.51,-0.174,100.0,467.43,5643,FAILURE,70.01,9,2
2025-07-02T10:28:33.752287,CNC-cd1809,CNC_MACHINE,4185.26,107.33,93.98,26.93,3.51,0.332,100.0,466.46,5629,FAILURE,45.29,10,2
2025-07-02T10:28:33.752287,CNC-714ac9,CNC_MACHINE,5338.54,122.31,59.92,27.14,3.51,1.021,100.0,463.23,5652,FAILURE,95.85,10,2
2025-07-02T10:28:33.752287,CNC-2645fa,CNC_MACHINE,4686.63,113.96,90.12,34.12,2.31,0.038,100.0,467.31,5624,FAILURE,67.19,10,2
2025-07-02T10:28:33.752287,CNC-601eea,CNC_MACHINE,4683.46,127.67,58.72,33.94,2.35,-0.174,100.0,467.63,5646,FAILURE,70.21,10,2
2025-07-02T11:28:33.752287,CNC-cd1809,CNC_MACHINE,4185.26,107.33,93.34,26.93,3.51,0.332,100.0,466.64,5631,FAILURE,45.47,11,2
2025-07-02T11:28:33.752287,CNC-714ac9,CNC_MACHINE,5338.54,122.31,59.92,37.78,2.12,1.021,100.0,463.48,5654,FAILURE,96.09,11,2
2025-07-02T11:28:33.752287,CNC-2645fa,CNC_MACHINE,4700.75,127.04,58.6,24.44,3.51,-0.209,100.0,467.45,5625,NORMAL,67.34,11,2
2025-07-02T11:28:33.752287,CNC-601eea,CNC_MACHINE,5272.1,125.24,56.79,23.36,3.49,-0.076,100.0,467.74,5649,NORMAL,70.32,11,2
2025-07-02T12:28:33.752287,CNC-cd1809,CNC_MACHINE,5029.12,105.7,78.57,28.16,3.48,1.091,100.0,466.81,5633,NORMAL,45.64,12,2
2025-07-02T12:28:33.752287,CNC-714ac9,CNC_MACHINE,5287.34,141.48,73.74,23.24,3.51,-0.027,100.0,463.69,5657,NORMAL,96.31,12,2
2025-07-02T12:28:33.752287,CNC-2645fa,CNC_MACHINE,5319.3,127.64,66.58,25.08,3.49,0.203,100.0,467.54,5628,NORMAL,67.43,12,2
2025-07-02T12:28:33.752287,CNC-601eea,CNC_MACHINE,5277.66,127.35,81.9,26.37,3.5,0.744,100.0,467.96,5651,FAILURE,70.54,12,2
2025-07-02T13:28:33.752287,CNC-cd1809,CNC_MACHINE,5998.41,105.7,78.57,28.16,3.48,1.091,100.0,466.97,5634,FAILURE,45.8,13,2
2025-07-02T13:28:33.752287,CNC-714ac9,CNC_MACHINE,5251.51,106.61,64.49,26.58,3.49,0.095,100.0,463.88,5659,NORMAL,96.5,13,2
2025-07-02T13:28:33.752287,CNC-2645fa,CNC_MACHINE,5186.59,134.82,82.27,27.4,3.5,0.57,100.0,467.7,5629,NORMAL,67.58,13,2
2025-07-02T13:28:33.752287,CNC-601eea,CNC_MACHINE,4084.4,127.35,81.9,26.37,3.5,0.744,100.0,468.11,5654,FAILURE,70.7,13,2
2025-07-02T14:28:33.752287,CNC-cd1809,CNC_MACHINE,5168.31,112.35,74.94,23.09,3.49,0.078,100.0,467.17,5635,NORMAL,46.0,14,2
2025-07-02T14:28:33.752287,CNC-714ac9,CNC_MACHINE,4714.96,136.56,67.56,23.77,3.51,0.647,100.0,464.02,5661,FAILURE,96.63,14,2
2025-07-02T14:28:33.752287,CNC-2645fa,CNC_MACHINE,5864.2,134.82,82.27,27.4,3.5,0.57,100.0,467.78,5632,FAILURE,67.66,14,2
2025-07-02T14:28:33.752287,CNC-601eea,CNC_MACHINE,4834.34,129.39,57.98,26.09,3.5,0.656,100.0,468.32,5655,FAILURE,70.9,14,2
2025-07-02T15:28:33.752287,CNC-cd1809,CNC_MACHINE,5168.31,112.35,74.94,23.09,3.49,1.574,100.0,467.35,5636,FAILURE,46.19,15,2
2025-07-02T15:28:33.752287,CNC-714ac9,CNC_MACHINE,4714.96,136.56,93.72,23.77,3.51,0.647,100.0,464.19,5662,FAILURE,96.81,15,2
2025-07-02T15:28:33.752287,CNC-2645fa,CNC_MACHINE,5864.2,134.82,89.35,27.4,3.5,0.57,100.0,467.9,5635,FAILURE,67.79,15,2
2025-07-02T15:28:33.752287,CNC-601eea,CNC_MACHINE,4796.31,108.67,80.6,29.06,3.51,0.453,100.0,468.41,5658,FAILURE,71.0,15,2
2025-07-02T16:28:33.752287,CNC-cd1809,CNC_MACHINE,4176.46,112.35,74.94,23.09,3.49,1.574,100.0,467.52,5639,FAILURE,46.35,16,2
2025-07-02T16:28:33.752287,CNC-714ac9,CNC_MACHINE,4714.96,136.56,93.72,23.77,3.51,1.34,100.0,464.28,5664,FAILURE,96.9,16,2
2025-07-02T16:28:33.752287,CNC-2645fa,CNC_MACHINE,4259.95,134.82,89.35,27.4,3.5,0.57,100.0,468.1,5637,FAILURE,67.98,16,2
2025-07-02T16:28:33.752287,CNC-601eea,CNC_MACHINE,4796.31,108.67,80.6,29.06,3.51,1.876,100.0,468.6,5661,FAILURE,71.18,16,2
2025-07-02T17:28:33.752287,CNC-cd1809,CNC_MACHINE,4176.46,112.35,74.94,23.09,3.49,1.745,100.0,467.68,5642,FAILURE,46.51,17,2
2025-07-02T17:28:33.752287,CNC-714ac9,CNC_MACHINE,4714.96,136.56,87.5,23.77,3.51,1.34,100.0,464.53,5667,FAILURE,97.14,17,2
2025-07-02T17:28:33.752287,CNC-2645fa,CNC_MACHINE,4677.8,118.26,64.76,24.49,3.51,-0.207,100.0,468.2,5638,NORMAL,68.08,17,2
2025-07-02T17:28:33.752287,CNC-601eea,CNC_MACHINE,4796.31,108.67,80.6,29.06,3.51,1.257,100.0,468.76,5662,FAILURE,71.34,17,2
2025-07-02T18:28:33.752287,CNC-cd1809,CNC_MACHINE,4176.46,112.35,74.94,23.09,3.49,1.061,100.0,467.77,5645,FAILURE,46.6,18,2
2025-07-02T18:28:33.752287,CNC-714ac9,CNC_MACHINE,4971.36,136.36,55.65,24.66,3.5,-0.179,100.0,464.69,5669,NORMAL,97.3,18,2
2025-07-02T18:28:33.752287,CNC-2645fa,CNC_MACHINE,5243.21,131.25,74.42,26.99,3.5,0.021,100.0,468.42,5641,FAILURE,68.31,18,2
2025-07-02T18:28:33.752287,CNC-601eea,CNC_MACHINE,4796.31,108.67,92.65,29.06,3.51,1.257,100.0,468.99,5663,FAILURE,71.57,18,2
2025-07-02T19:28:33.752287,CNC-cd1809,CNC_MACHINE,4176.46,112.35,74.94,23.09,3.49,1.162,100.0,467.94,5647,FAILURE,46.77,19,2
2025-07-02T19:28:33.752287,CNC-714ac9,CNC_MACHINE,5831.51,136.36,55.65,24.66,3.5,-0.179,100.0,464.87,5671,FAILURE,97.48,19,2
2025-07-02T19:28:33.752287,CNC-2645fa,CNC_MACHINE,4394.64,131.25,74.42,26.99,3.5,0.021,100.0,468.65,5643,FAILURE,68.53,19,2
2025-07-02T19:28:33.752287,CNC-601eea,CNC_MACHINE,4796.31,108.67,82.23,29.06,3.51,1.257,100.0,469.21,5664,FAILURE,71.79,19,2
2025-07-02T20:28:33.752287,CNC-cd1809,CNC_MACHINE,4176.46,112.35,74.94,23.09,3.49,1.115,100.0,468.13,5648,FAILURE,46.96,20,2
2025-07-02T20:28:33.752287,CNC-714ac9,CNC_MACHINE,5831.51,136.36,55.65,33.02,2.04,-0.179,100.0,464.97,5673,FAILURE,97.59,20,2
2025-07-02T20:28:33.752287,CNC-2645fa,CNC_MACHINE,4767.27,130.51,60.12,28.98,3.5,0.399,100.0,468.88,5646,NORMAL,68.76,20,2
2025-07-02T20:28:33.752287,CNC-601eea,CNC_MACHINE,4796.31,108.67,91.87,29.06,3.51,1.257,100.0,469.3,5665,FAILURE,71.88,20,2
2025-07-02T21:28:33.752287,CNC-cd1809,CNC_MACHINE,4439.21,112.35,74.94,23.09,3.49,1.115,100.0,468.27,5650,FAILURE,47.1,21,2
2025-07-02T21:28:33.752287,CNC-714ac9,CNC_MACHINE,4131.02,136.36,55.65,33.02,2.04,-0.179,100.0,465.08,5674,FAILURE,97.69,21,2
2025-07-02T21:28:33.752287,CNC-2645fa,CNC_MACHINE,4707.3,127.54,81.16,21.68,3.5,0.265,100.0,469.05,5649,NORMAL,68.93,21,2
2025-07-02T21:28:33.752287,CNC-601eea,CNC_MACHINE,4796.31,108.67,91.87,29.06,3.51,1.468,100.0,469.53,5666,FAILURE,72.11,21,2
2025-07-02T22:28:33.752287,CNC-cd1809,CNC_MACHINE,4439.21,112.35,74.94,35.58,2.27,1.115,100.0,468.37,5651,FAILURE,47.2,22,2
